file,cortar_extremidades,pre_processamento,contaminacao,best_n_components,rmse_cal,rmsecv,rmse_test,RPD,RER,r2_cal,r2_cv,r2_test,start_index,end_index
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.17,8,9.1,10.15,9.28,3.58,10.78,0.93,0.9,0.92,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2 + msc,0.03,5,8.97,9.39,8.12,4.17,12.32,0.92,0.91,0.95,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,7,12.22,12.72,12.43,2.74,8.05,0.87,0.85,0.87,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + snv,0.04,9,13.26,14.61,16.5,2.04,6.06,0.83,0.79,0.79,0,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.17,3,29.05,31.89,30.57,1.12,3.27,0.29,0.14,0.17,40,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.14,8,13.6,15.26,15.22,2.21,6.57,0.84,0.79,0.79,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d1 + msc,0.05,2,33.1,33.71,35.29,0.97,2.83,0.03,-0.01,-0.02,0,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2 + msc,0.05,5,29.93,32.94,34.7,0.98,2.88,0.2,0.03,-0.0,40,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2,0.0,10,7.81,9.4,11.1,3.06,9.01,0.95,0.92,0.9,60,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.05,1,33.09,33.42,35.18,0.97,2.84,0.03,-0.0,-0.01,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.07,8,7.78,8.68,6.78,4.96,14.75,0.95,0.93,0.96,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + snv,0.03,7,7.53,7.79,9.14,3.69,10.94,0.95,0.94,0.94,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2,0.0,10,7.81,9.4,11.1,3.06,9.01,0.95,0.92,0.9,60,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,7,12.22,12.72,12.43,2.74,8.05,0.87,0.85,0.87,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + msc,0.01,8,8.65,9.44,9.36,3.61,10.69,0.93,0.92,0.93,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d1 + msc,0.04,2,32.58,32.75,36.35,0.94,2.75,0.01,-0.01,0.02,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.1,5,29.14,31.74,31.68,1.07,3.16,0.25,0.09,0.15,40,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + msc,0.09,7,28.88,31.31,33.16,1.02,3.02,0.28,0.15,0.01,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,10,7.46,8.21,10.3,3.24,9.71,0.95,0.93,0.9,50,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + snv,0.15,10,7.88,9.14,9.81,3.37,10.19,0.94,0.92,0.92,10,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d1,0.15,9,7.25,8.04,10.89,3.01,9.19,0.95,0.93,0.9,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d1 + msc,0.05,1,33.51,33.59,35.82,0.96,2.79,0.01,0.0,0.01,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.05,1,33.1,33.25,35.3,0.96,2.83,0.02,0.01,-0.02,0,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.07,8,7.78,8.68,6.78,4.96,14.75,0.95,0.93,0.96,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + snv,0.03,7,7.53,7.79,9.14,3.69,10.94,0.95,0.94,0.94,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + msc,0.01,8,8.65,9.44,9.36,3.61,10.69,0.93,0.92,0.93,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2,0.0,10,7.81,9.4,11.1,3.06,9.01,0.95,0.92,0.9,60,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,7,12.24,12.75,13.36,2.54,7.48,0.87,0.85,0.85,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d1,0.15,8,7.68,8.34,8.92,3.73,11.21,0.94,0.93,0.93,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2 + msc,0.15,1,32.13,32.83,33.06,1.02,3.02,0.06,-0.0,0.1,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + msc,0.09,9,25.44,30.85,30.7,1.11,3.26,0.44,0.16,0.19,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + msc,0.14,8,7.14,7.5,10.93,2.87,9.15,0.95,0.94,0.88,70,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.05,1,32.19,32.87,34.14,0.99,2.93,0.07,0.03,0.03,40,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.07,8,7.78,8.68,6.78,4.96,14.75,0.95,0.93,0.96,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + snv,0.03,7,7.53,7.79,9.14,3.69,10.94,0.95,0.94,0.94,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + msc,0.01,8,8.65,9.44,9.36,3.61,10.69,0.93,0.92,0.93,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2,0.14,9,7.03,8.51,11.46,2.87,8.73,0.95,0.93,0.88,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + msc,0.0,8,7.67,8.32,11.34,2.99,8.81,0.95,0.93,0.9,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,7,12.24,12.75,13.36,2.54,7.48,0.87,0.85,0.85,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + msc,0.09,9,25.44,30.85,30.7,1.11,3.26,0.44,0.16,0.19,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.05,1,32.19,32.87,34.14,0.99,2.93,0.07,0.03,0.03,40,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2 + msc,0.15,1,32.13,32.83,33.06,1.02,3.02,0.06,-0.0,0.1,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.19,2,31.84,32.87,33.76,1.02,2.96,0.13,0.06,0.08,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.1,6,14.44,15.03,15.66,2.18,6.39,0.82,0.8,0.8,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.03,7,7.83,8.22,7.93,4.27,12.61,0.94,0.93,0.95,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + snv,0.07,6,8.27,8.6,8.45,3.89,11.83,0.93,0.92,0.94,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + msc,0.01,8,8.65,9.44,9.36,3.61,10.69,0.93,0.92,0.93,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + msc,0.0,8,7.67,8.32,11.34,2.99,8.81,0.95,0.93,0.9,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,7,12.08,12.65,13.63,2.49,7.34,0.87,0.86,0.84,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2,0.14,6,8.39,9.16,11.15,2.96,8.97,0.94,0.92,0.89,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + msc,0.09,8,23.92,27.72,29.55,1.15,3.38,0.49,0.3,0.28,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.1,6,12.68,13.06,13.55,2.55,7.38,0.87,0.85,0.84,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2 + msc,0.15,1,32.13,32.83,33.06,1.02,3.02,0.06,-0.0,0.1,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2,0.11,4,8.45,8.68,6.78,4.91,14.74,0.93,0.92,0.96,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.12,8,8.28,8.78,10.25,3.24,9.76,0.94,0.92,0.91,40,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2,0.11,4,8.45,8.68,6.78,4.91,14.74,0.93,0.92,0.96,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.03,7,7.83,8.22,7.93,4.27,12.61,0.94,0.93,0.95,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + snv,0.08,6,14.96,15.78,15.01,2.29,6.66,0.81,0.78,0.81,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + snv,0.07,8,7.53,7.87,10.56,3.17,9.47,0.95,0.93,0.91,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.12,8,8.28,8.78,10.25,3.24,9.76,0.94,0.92,0.91,40,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,7,12.24,12.75,13.36,2.54,7.48,0.87,0.85,0.85,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.13,10,8.47,9.83,9.86,3.42,10.15,0.94,0.91,0.92,80,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal,0.12,10,9.33,10.42,9.51,3.55,10.51,0.92,0.9,0.92,10,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + msc,0.11,5,25.86,28.0,25.82,1.32,3.87,0.42,0.32,0.44,50,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.15,2,30.74,32.35,30.43,1.1,3.29,0.14,0.03,0.22,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2 + msc,0.08,1,33.47,33.83,33.66,1.01,2.97,0.04,0.0,0.01,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d1,0.11,10,5.2,5.74,9.79,3.33,10.22,0.97,0.96,0.91,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2,0.03,6,8.44,9.43,7.89,4.28,12.68,0.93,0.91,0.95,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal,0.12,10,8.68,9.17,9.98,3.39,10.02,0.93,0.92,0.91,80,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + snv,0.12,7,9.04,9.3,9.09,3.64,11.0,0.92,0.92,0.92,20,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.07,9,8.56,9.45,8.97,3.76,11.15,0.93,0.92,0.93,40,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,7,13.63,14.35,14.32,2.36,6.98,0.83,0.81,0.83,30,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + snv,0.08,6,12.83,13.47,13.79,2.49,7.25,0.86,0.84,0.83,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.04,7,8.99,10.25,10.25,3.27,9.75,0.92,0.9,0.92,60,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.15,2,30.74,32.35,30.43,1.1,3.29,0.14,0.03,0.22,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo,0.14,10,8.4,9.53,9.83,3.43,10.17,0.94,0.91,0.92,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.12,6,12.2,13.6,13.33,2.58,7.5,0.87,0.84,0.85,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + smo,0.14,10,7.1,7.74,9.94,3.4,10.06,0.96,0.94,0.91,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d1 + msc,0.16,1,33.23,33.76,33.3,1.01,3.0,0.03,-0.01,0.02,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.02,10,8.81,9.41,10.07,3.37,9.93,0.93,0.92,0.92,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.04,6,9.15,10.6,9.68,3.49,10.33,0.92,0.89,0.93,20,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo,0.11,9,8.53,9.43,11.95,2.85,8.37,0.94,0.92,0.88,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + smo,0.14,10,7.1,7.74,9.94,3.4,10.06,0.96,0.94,0.91,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.11,5,12.48,13.67,13.57,2.52,7.37,0.86,0.83,0.85,30,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.12,8,13.08,14.02,15.87,2.12,6.3,0.85,0.82,0.78,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.08,1,33.27,34.33,33.94,0.99,2.95,0.02,-0.06,-0.02,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + snv,0.15,5,14.45,15.04,15.75,2.18,6.35,0.82,0.8,0.8,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + smo,0.03,9,9.03,9.56,9.92,3.42,10.08,0.92,0.91,0.92,40,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.04,6,9.15,10.6,9.68,3.49,10.33,0.92,0.89,0.93,20,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + smo,0.03,9,9.03,9.56,9.92,3.42,10.08,0.92,0.91,0.92,40,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + smo,0.14,10,7.1,7.74,9.94,3.4,10.06,0.96,0.94,0.91,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.11,6,11.87,13.29,12.12,2.86,8.25,0.88,0.85,0.88,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo,0.11,9,9.51,10.13,10.07,3.37,9.93,0.92,0.9,0.92,30,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + snv,0.15,5,14.45,15.04,15.75,2.18,6.35,0.82,0.8,0.8,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.12,8,13.08,14.02,15.87,2.12,6.3,0.85,0.82,0.78,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + snv,0.09,7,12.52,13.29,13.61,2.5,7.35,0.86,0.84,0.84,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.18,10,12.42,14.21,13.01,2.57,7.68,0.86,0.8,0.86,30,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + snv,0.13,5,12.78,13.41,14.5,2.4,6.89,0.86,0.85,0.83,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + msc,0.08,1,33.13,33.87,33.69,1.01,2.97,0.04,-0.02,0.02,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + smo,0.03,9,9.2,9.78,10.21,3.32,9.79,0.92,0.91,0.92,20,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo,0.11,9,8.66,8.94,9.24,3.65,10.83,0.93,0.92,0.93,30,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.11,6,12.04,13.53,13.97,2.46,7.16,0.88,0.84,0.84,30,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + snv,0.13,7,12.77,13.63,12.95,2.68,7.72,0.86,0.84,0.87,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + snv,0.15,5,14.34,15.08,15.41,2.22,6.49,0.82,0.79,0.81,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.08,9,7.14,7.87,7.76,4.29,12.88,0.95,0.94,0.95,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + msc,0.04,8,7.64,8.2,9.84,3.43,10.17,0.94,0.93,0.93,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo,0.11,9,8.76,9.34,9.08,3.72,11.01,0.93,0.92,0.93,110,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.1,9,8.67,9.47,8.83,3.77,11.32,0.93,0.92,0.93,10,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + msc,0.04,8,7.64,8.2,9.84,3.43,10.17,0.94,0.93,0.93,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + snv,0.13,7,12.77,13.63,12.95,2.68,7.72,0.86,0.84,0.87,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.11,6,12.04,13.53,13.97,2.46,7.16,0.88,0.84,0.84,30,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + snv,0.15,5,14.34,15.08,15.41,2.22,6.49,0.82,0.79,0.81,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + snv,0.0,8,13.85,14.96,16.74,2.03,5.98,0.83,0.79,0.77,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2,0.01,8,8.48,9.81,11.2,3.03,8.93,0.94,0.91,0.9,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.08,7,12.65,13.12,13.65,2.51,7.32,0.86,0.85,0.84,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo,0.1,10,9.31,10.25,6.87,4.95,14.56,0.92,0.9,0.96,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2 + snv,0.07,8,7.63,8.73,9.62,3.5,10.39,0.95,0.93,0.92,50,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + msc,0.04,8,7.64,8.2,9.84,3.43,10.17,0.94,0.93,0.93,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.13,5,11.58,12.52,13.36,2.64,7.49,0.89,0.86,0.86,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + msc,0.18,4,32.33,33.66,34.4,1.0,2.91,0.07,-0.04,0.07,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.08,7,12.94,13.59,13.46,2.54,7.43,0.86,0.84,0.84,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.19,5,13.95,14.62,14.56,2.35,6.87,0.83,0.81,0.83,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.15,10,6.13,7.57,9.22,3.56,10.85,0.96,0.94,0.92,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2 + msc,0.14,4,28.83,30.42,32.55,1.05,3.07,0.28,0.19,0.1,40,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo,0.1,10,9.31,10.25,6.87,4.95,14.56,0.92,0.9,0.96,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + msc,0.04,8,7.64,8.2,9.84,3.43,10.17,0.94,0.93,0.93,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.15,5,6.9,7.35,9.17,3.54,10.9,0.95,0.94,0.92,50,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.13,5,11.58,12.52,13.36,2.64,7.49,0.89,0.86,0.86,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.08,7,12.94,13.59,13.46,2.54,7.43,0.86,0.84,0.84,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.19,5,13.95,14.62,14.56,2.35,6.87,0.83,0.81,0.83,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.07,5,8.51,9.2,6.85,4.93,14.59,0.94,0.92,0.96,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + snv,0.09,10,12.24,14.84,14.65,2.32,6.82,0.87,0.79,0.82,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + snv,0.01,6,14.93,15.38,16.95,2.0,5.9,0.8,0.79,0.76,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + snv,0.13,5,12.51,13.5,13.52,2.56,7.4,0.87,0.84,0.85,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.02,5,12.81,13.69,14.73,2.31,6.79,0.85,0.83,0.82,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.07,5,8.27,8.94,7.71,4.37,12.97,0.94,0.92,0.95,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo,0.1,9,8.66,9.56,7.78,4.37,12.85,0.93,0.92,0.95,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.15,6,7.64,8.68,10.84,3.02,9.23,0.94,0.92,0.89,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + msc,0.04,7,7.45,7.86,8.37,4.01,11.95,0.95,0.94,0.95,50,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.13,6,11.28,12.72,12.24,2.83,8.17,0.89,0.86,0.88,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.19,5,11.41,11.78,14.24,2.43,7.02,0.89,0.88,0.84,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.09,6,18.69,21.57,19.15,1.78,5.22,0.7,0.59,0.68,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + snv,0.02,8,8.72,9.05,9.56,3.54,10.46,0.93,0.92,0.92,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + snv,0.01,6,14.93,15.38,16.95,2.0,5.9,0.8,0.79,0.76,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2 + msc,0.04,1,32.2,33.68,36.72,0.92,2.72,0.03,-0.08,-0.02,70,220
